"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Sampson, Cormac","Wisc","TE,FLX","Fr","477","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Samuels, O'Maury","Mich","RB,FLX","So","478","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Sandy, Carlos","Ill","WR,FLX","Fr","479","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Santaga, Jon","Minn","QB,FLX,DB","Fr","480","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Sargent, Mekhi","Iowa","RB,FLX","So","481","WW","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Sargent, Noah","MSU","RB,FLX","So","482","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Saunders, C.J.","OHSt","WR,FLX","Sr","483","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Schipper, Brady","Wisc","WR,FLX","Fr","484","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Schmidt, Ryan","Iowa","QB,FLX","Jr","485","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Schoenle, Nate","Mich","WR,FLX","Jr","486","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Schoonmaker, Luke","Mich","TE,FLX","Fr","487","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Schulte, Bryce","Iowa","TE,FLX","Fr","488","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Schwob, Robert","MD","TE,FLX","So","489","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Scott, LJ","MSU","RB,FLX","Sr","490","FA","UtSt Fri 7:00PM","0","0","100%","111.62","3","0%"
"Scott, Stevie","Ind","RB,FLX","Fr","491","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Selzer, Alan","Mich","K","Jr","492","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Selzer, Carter","Mich","TE,FLX","So","493","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Sessa, Michael","Mich","QB,FLX","Jr","494","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Seybert, Matt","MSU","TE,FLX,DL","Jr","495","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Shaw, Bradrick","Wisc","RB,FLX","Jr","496","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Shayotovich, Luke","Ind","WR,FLX","Fr","497","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Shinsky, Mike","MD","K","Jr","498","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Shoop, Tyler","PSU","WR,FLX","Jr","499","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Shorter, Justin","PSU","WR,FLX","Fr","500","FA","App Sat 3:30PM","0","0","90%","185.39","6","0%"
"Shudak, Caleb","Iowa","K","So","501","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Shuster, Michael","PSU","QB,FLX","So","502","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Sims, Kenyon","Ill","RB,FLX","Fr","503","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Sindelar, Elijah","Purd","QB,FLX","Jr","504","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Sipe, Nick","Purd","QB,FLX","Fr","505","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Sitkowski, Artur","Rut","QB,FLX","Fr","506","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Skowronek, Bennett","NW","WR,FLX","Jr","507","FA","@Purd Thu 8:00PM","0","0","12%","-","4","0%"
"Slade, Ricky","PSU","RB,FLX","Fr","508","FA","App Sat 3:30PM","0","0","2%","498.6","6","0%"
"Smalling, Ricky","Ill","WR,FLX","So","509","FA","Kent Sat 12:00PM","0","0","1%","407.2","5","0%"
"Smith, Aidan","NW","QB,FLX","So","510","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Smith, Brandon","Iowa","WR,FLX","So","511","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Smith, Kendall","Ill","WR,FLX,DB","So","512","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Smith, L'Christian","OHSt","WR,FLX","Fr","513","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Smith-Marsette, Ihmir","Iowa","WR,FLX","So","514","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Smolar, Jared","Ind","K","So","515","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Snead, Brian","OHSt","RB,FLX","Fr","516","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Sneed, Trey","Rut","RB,FLX","So","517","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Snorweah, Charles","Rut","RB,FLX","Jr","518","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Sokol, Matt","MSU","TE,FLX","Sr","519","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Sowards, Brandon","MSU","WR,FLX","Sr","520","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Spann-Ford, Brevyn","Minn","TE,FLX","Fr","521","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Sparks, Jared","Purd","QB,WR,FLX","So","522","FA","NW Thu 8:00PM","0","0","10%","-","6","0%"
"Spielman, JD","Neb","WR,FLX","So","523","FA","Akr Sat 8:00PM","0","0","100%","179.14","9","0%"
"Stacy, Cam","Ill","WR,FLX","Fr","524","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stampley, Dominic","Ill","WR,FLX","So","525","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stanley, Nate","Iowa","QB,FLX","Jr","526","FA","NIU Sat 3:30PM","0","0","100%","122.28","5","0%"
"Stevens, Tommy","PSU","QB,FLX","Jr","527","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Stewart Jr., Darrell","MSU","WR,FLX","Jr","528","FA","UtSt Fri 7:00PM","0","0","6%","386.1","3","0%"
"Stillmunkes, Kordell","Iowa","RB,FLX","Fr","529","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Stoll, Jack","Neb","TE,FLX","So","530","FA","Akr Sat 8:00PM","0","0","6%","389.1","9","0%"
"Subbert, Ben","Iowa","TE,FLX","Fr","531","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Sullivan-Brown, Cam","PSU","WR,FLX","Fr","532","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Taylor, A.J.","Wisc","WR,FLX","Jr","533","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Taylor, Coran","Ill","QB,FLX","Fr","534","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Taylor, Kory","Purd","WR,FLX","Fr","535","WW","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Taylor, Kurt","Mich","RB,FLX","So","536","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Taylor, Prince","Rut","WR,FLX","So","537","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Taylor, Reese","Ind","WR,FLX,DB","Fr","538","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Teague, Master","OHSt","RB,FLX","Fr","539","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Thomas, Alante","MSU","RB,FLX","So","540","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Thomas, Cam","Ill","QB,FLX","So","541","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Thomas, Connor","Ind","RB,FLX","So","542","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Thomas, Drew","Iowa","WR,FLX","Fr","543","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Thomas, Dylan","Ill","WR,FLX","Fr","544","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Thomas, Johnathan","PSU","RB,FLX","Sr","545","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Thompkins, DeAndre","PSU","WR,FLX","Sr","546","FA","App Sat 3:30PM","0","0","3%","365.5","6","0%"
"Thompson, True","Minn","WR,FLX","So","547","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Thorson, Clayton","NW","QB,FLX","Sr","548","FA","@Purd Thu 8:00PM","0","0","67%","184.23","4","0%"
"Thurman, Andrew","Neb","WR,FLX","Fr","549","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Timian, Luke","Ind","WR,FLX","Sr","550","FA","@FLInt Sat 7:00PM","0","0","59%","-","10","0%"
"Tirmonia, Jackson","NW","WR,FLX","So","551","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Tobin, Justin","PSU","K","Jr","552","WW","App Sat 3:30PM","0","0","0%","-","6","0%"
"Tracy, Jr., Tyrone","Iowa","WR,FLX","Fr","553","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Trussell, Jess","Purd","TE,FLX","Jr","554","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Turner, Christian","Mich","RB,FLX","Fr","555","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Turner, DJ","MD","WR,FLX","Jr","556","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Van Dyne, Harry","Minn","WR,FLX","Fr","557","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Van Dyne, Yale","Minn","WR,FLX","So","558","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"VanSumeren, Ben","Mich","RB,FLX","Fr","559","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vanden Boom, Danny","Wisc","QB,FLX","Fr","560","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Vedral, Noah","Neb","QB,FLX","So","561","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Veingrad, Ryan","Mich","TE,FLX,DL","So","562","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vejvoda, Nate","Iowa","TE,FLX","Jr","563","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Victor, Binjimen","OHSt","WR,FLX","Jr","564","FA","OreSt Sat 12:00PM","0","0","10%","-","9","0%"
"Vokolek, Travis","Rut","TE,FLX","So","565","FA","TxSt Sat 12:00PM","0","0","1%","427.8","9","0%"
"Wainwright, Muhammad","Rut","TE,FLX,DL","Sr","566","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Walker Jr., Ronnie","Ind","RB,FLX","Fr","567","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Walker, Bobby","Ill","TE,FLX","Jr","568","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Walker, Brock","Minn","K","Fr","569","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wangler, Jared","Mich","RB,FLX","Sr","570","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wanner, Coy","Wisc","RB,TE,FLX","Fr","571","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Warner, Kade","Neb","WR,FLX","Fr","572","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Washington, Jerome","Rut","TE,FLX","Sr","573","FA","TxSt Sat 12:00PM","0","0","3%","455.9","9","0%"
"Washington, Maurice","Neb","RB,FLX","Fr","574","FA","Akr Sat 8:00PM","0","0","10%","366.4","9","0%"
"Watercutter, Ryan","Ind","TE,FLX","Sr","575","FA","@FLInt Sat 7:00PM","0","0","10%","-","10","0%"
"Watson, Nakia","Wisc","RB,FLX","Fr","576","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Watt, Dominick","Neb","WR,FLX","Fr","577","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Watts, Jahz","MSU","WR,FLX","Fr","578","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welch, Andre","MSU","WR,FLX","So","579","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welde, Christopher","PSU","RB,WR,FLX,DB","Jr","580","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Weller, Justin","PSU","WR,FLX","Fr","581","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"West, Jacob","Mich","QB,FLX,DB","Sr","582","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendan","Mich","WR,FLX","Sr","583","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendon","OHSt","WR,FLX,DB","So","584","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"White, Cody","MSU","WR,FLX","So","585","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"White, De'Shawn","OHSt","WR,FLX","So","586","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Whittaker, Jason","NW","QB,FLX","Fr","587","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Wieting, Nate","Iowa","TE,FLX","Jr","588","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Wilbon, Mikale","Neb","RB,FLX","Sr","589","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Williams, Bryce","Minn","RB,FLX","Fr","590","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Williams, Justice","Ill","WR,FLX,LB","Jr","591","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Williams, Mike","Neb","WR,FLX","Jr","592","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wilson, Tru","Mich","RB,FLX","Jr","593","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Witham, Bryce","Minn","TE,FLX","Jr","594","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Witherspoon, Clayton","Minn","TE,FLX","Fr","595","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wittwer, Max","Mich","QB,FLX","Fr","596","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wolf, Chase","Wisc","QB,FLX","Fr","597","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Woods, Paul","Rut","WR,FLX","Fr","598","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Woodyard, Jaron","Neb","WR,FLX","Jr","599","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wormley, Everett","Rut","WR,FLX","So","600","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Worship, Richie","Purd","RB,FLX","Jr","601","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Wright, Terry","Purd","WR,FLX","Sr","602","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Young, Conor","Neb","WR,FLX","Jr","603","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Young, Devonte","Iowa","WR,FLX","Jr","604","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Young, Jack","Mich","WR,FLX","So","605","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Young, Toren","Iowa","RB,FLX","So","606","FA","NIU Sat 3:30PM","0","0","100%","136.64","5","0%"
"Zembiec, Jake","PSU","QB,FLX","So","607","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Zico, Isaac","Purd","WR,FLX","Sr","608","FA","NW Thu 8:00PM","0","0","7%","-","6","0%"
"Abdulaziz, Rani","Rut","DB","Fr","609","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abraham, Kessawn","Rut","DB","Fr","610","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abrams, Jacob","Purd","DB","Fr","611","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Adams, Tony","Ill","DB","So","612","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Ahanotu, Mayan","Minn","DL","Fr","613","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Akinmoladun, Freedom","Neb","DL","Sr","614","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Alexander, Dillon","MSU","DL","Sr","615","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Alexander, Jalen","MD","DL","Fr","616","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Alexander, Jaylan","Purd","LB","Fr","617","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Alexander, Justice","MSU","DL","Jr","618","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Alexander, Quayshon","Neb","LB","So","619","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Allen, Thomas","Ind","LB","Fr","620","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Alston, David","Neb","LB","Fr","621","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Avery","Neb","DB","Jr","622","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Danny","Minn","LB","Fr","623","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Anderson, Fyn","Neb","DL","Jr","624","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Nick","Iowa","LB","Jr","625","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Anderson, Nihym","MD","LB","Fr","626","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Andrea, Alec","Ill","DB","Fr","627","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Andrighetto, Lucas","Mich","DB","Fr","628","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Aniebonam, Jesse","MD","DL","Sr","629","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Anthony, Jordan","Mich","LB","So","630","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Anyanwu, Chee","NW","LB","Fr","631","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Archer, Jake","Neb","LB","Fr","632","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Arnette, Damon","OHSt","DB","Jr","633","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Asher, Jones","Purd","LB","Fr","634","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Aune, Josh","Minn","DB","Fr","635","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Austin, Blessuan","Rut","DB","Sr","636","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Avery, Calvin","Ill","DL","Fr","637","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Avery, Tre","Rut","DB","So","638","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baca, Steve","MD","LB","Jr","639","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bachie, Joe","MSU","LB","Jr","640","FA","UtSt Fri 7:00PM","0","0","100%","248","3","-"
"Bailey, Markus","Purd","LB","Jr","641","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Balistreri, Michael","Wisc","DL","Fr","642","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Ball, Elijah","Purd","DB","Fr","643","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ball, Marcelino","Ind","DB","So","644","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Banderas, Anthony","Neb","LB","Fr","645","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Banks, Sevyn","OHSt","DB","Fr","646","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barber, Damion","PSU","DL","Fr","647","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Barber, Thomas","Minn","LB","Jr","648","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Barnes, Derrick","Purd","LB","So","649","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Barron, Ty","Minn","LB","Fr","650","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Barrow, Malik","OHSt","DL","So","651","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barrow, Tim","Rut","DB","Fr","652","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Barry, Mohamed","Neb","LB","Jr","653","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Barwick, Mike","Ind","DL","Sr","654","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Bateky, Jon","Rut","DL","Sr","655","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Battle, Rashawn","Rut","LB","So","656","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baun, Zack","Wisc","LB","Jr","657","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Baylor, Tyler","MD","DL","Fr","658","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bazzie, Fofie","MD","DB","Fr","659","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Beery, Britt","Ind","DL","Fr","660","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Beesley, Drew","MSU","DL","So","661","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Bell, Christian","Wisc","LB","So","662","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Bennett, Kenny","MD","DB","Fr","663","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Benson, Seth","Iowa","LB","Fr","664","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Bergin, Chris","NW","LB","So","665","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bergin, Joe","NW","DB","Jr","666","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bernat, Nolan","Ill","DB","Jr","667","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Blackmon, Antonio","Purd","DB","Sr","668","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Blake, Wyatt","NW","DL","Fr","669","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Blaylock, Travian","Wisc","DB","Fr","670","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Bondoc, Evan","Wisc","DB","Sr","671","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Booker, Dante","OHSt","LB","Sr","672","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Boone, Raymond","MD","DB","Fr","673","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bootle, Dicaprio","Neb","DB","So","674","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Bordner, Brendan","Rut","DL","Fr","675","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Borland, Tuf","OHSt","LB","So","676","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Bosa, Nick","OHSt","DL","Jr","677","FA","OreSt Sat 12:00PM","0","0","100%","127","9","-"
"Bowen, Ja'merez","Ind","DL","Sr","678","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Bowen, Manny","PSU","LB","Sr","679","WW","App Sat 3:30PM","0","0","0%","-","6","-"
"Brand, Bryce","MD","DL","So","680","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Brents, Julius","Iowa","DB","Fr","681","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Brincks, Sam","Iowa","DL","Sr","682","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Brooks, Ellis","PSU","LB","Fr","683","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brooks, Jr., Antoine","MD","DB","Jr","684","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Brown IV, Earnest","NW","DL","So","685","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Brown Jr., Andre","Ind","DB","Jr","686","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Brown, Cam","PSU","LB","Jr","687","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, DJ","PSU","DB","Fr","688","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, Shakur","MSU","DB","Fr","689","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Brown, Sydney","Ill","DB","Fr","690","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Brown, Torrence","PSU","DL","Sr","691","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, Verdis","Ill","DL","Fr","692","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Browning, Baron","OHSt","LB","So","693","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Brownlee, David","MD","LB","Fr","694","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bryant, Alfred","Ind","DL","Fr","695","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Bryant, Khalil","Ind","DB","Jr","696","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Buchholz, Ryan","PSU","DL","Jr","697","WW","App Sat 3:30PM","0","0","0%","-","6","-"
"Bullock, Brian","NW","DB","So","698","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bullock, Izaia","Rut","LB","Jr","699","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Bullough, Byron","MSU","LB","Sr","700","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Bunner, Bradley","Neb","DB","Fr","701","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Burgess, Juwan","Ind","DB","Fr","702","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burks, Noah","Wisc","LB","So","703","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Burnam, Mo","Ind","LB","Fr","704","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burrell, Eric","Wisc","DB","So","705","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Burton, Donte","Wisc","DB","Fr","706","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Bush, Devin","Mich","LB","Jr","707","FA","@ND Sat 7:30PM","0","0","100%","184","9","-"
"Butler, Jabari","PSU","DB","Jr","708","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Butler, Josh","MSU","DB","Jr","709","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Butler, Tony","Neb","DB","So","710","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cage, Jerron","OHSt","DL","Fr","711","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Campbell, Chance","MD","LB","Fr","712","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Campbell, Roderick","NW","DB","Jr","713","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Campos, Ben","Iowa","LB","Fr","714","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carlson, John","Iowa","LB","Fr","715","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carney Jr., Owen","Ill","DL","So","716","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Carnifax, Tommy","NW","DL","So","717","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Carriere-Williams, Dontye","Wisc","DB","So","718","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Casey, Aaron","Ind","LB","Fr","719","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Cashman, Blake","Minn","LB","Sr","720","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Cason, Tim","Purd","DB","Sr","721","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Cassidy, Chris","Neb","LB","Fr","722","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Castro-Fields, Tariq","PSU","DB","So","723","FA","App Sat 3:30PM","0","0","0%","-","6","-"
